,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
4479,3,Baner,1141,13847,3.0,158.0,2027.0,6.0
4481,4,Punawale,1302,8848,,114.99999999999999,2025.0,4.0
4484,3,Punawale,1022,8601,,87.9,2025.0,4.0
4487,1,Hinjewadi,500,7780,,38.9,2020.0,-1.0
4488,2,Hinjewadi,628,7628,2.0,47.9,2020.0,-1.0
4490,2,Mundhwa,776,8956,,69.5,2024.0,3.0
4491,3,Punawale,1045,10334,,108.0,2026.0,5.0
4492,4,Punawale,1487,10221,,152.0,2026.0,5.0
4495,2,Hinjewadi,460,9605,,44.18,2021.0,0.0
4496,3,Punawale,1201,11074,,133.0,2026.0,5.0
4497,3,Dhanori,718,9482,,67.99,2028.0,7.0
4498,2,Hinjewadi,426,9605,,40.91,2021.0,0.0
4502,2,Wakad,657,9294,,60.97,2025.0,4.0
4503,2,Dhanori,673,8581,,57.67,2026.0,5.0
4504,2,Dhanori,646,8254,,53.24,2026.0,5.0
4505,2,Dhanori,642,8297,,53.19,2026.0,5.0
4506,2,Dhanori,641,8310,,53.19,2026.0,5.0
4507,2,Dhanori,636,8319,,52.83,2026.0,5.0
4508,2,Dhanori,631,8324,,52.53,2026.0,5.0
4509,2,Hinjewadi,929,8288,,76.99,2027.0,6.0
4510,3,Hinjewadi,906,9492,,85.99,2027.0,6.0
4511,2,Hinjewadi,707,9438,,66.63,2027.0,6.0
4512,2,Hinjewadi,658,9589,,63.0,2027.0,6.0
4515,3,Kharadi,1000,10153,,101.0,2025.0,4.0
4516,2,Kharadi,769,12873,,99.0,2025.0,4.0
4517,3,Kharadi,938,12366,,115.99999999999999,2025.0,4.0
4518,3,Kharadi,923,12351,,113.99999999999999,2025.0,4.0
4519,3,Kharadi,1008,10147,,102.0,2025.0,4.0
4520,2,Kharadi,762,12729,,97.0,2025.0,4.0
4521,3,Kharadi,945,12592,,119.0,2025.0,4.0
4522,3,Kharadi,912,12280,,112.00000000000001,2025.0,4.0
4523,2,Kharadi,776,13530,,105.0,2025.0,4.0
4524,3,Kharadi,897,12263,,110.00000000000001,2025.0,4.0
4525,4,Punawale,1551,15289,,236.0,2028.0,7.0
4526,2,Punawale,750,12733,,95.5,2028.0,7.0
4532,3,Punawale,829,9381,,77.76,2025.0,4.0
4540,2,Pimple Saudagar,1135,9000,,102.0,2015.0,-6.0
4541,2,Pimple Saudagar,980,9000,,88.2,2015.0,-6.0
4542,3,Pimple Saudagar,1630,9000,,146.0,2015.0,-6.0
4543,2,Wagholi,1156,5328,,61.59,2024.0,3.0
4544,2,Wagholi,1137,5336,,60.67,2024.0,3.0
4545,2,Wagholi,1197,5310,2.0,63.56,2024.0,3.0
4546,2,Wagholi,1132,5338,,60.43,2024.0,3.0
4553,3,Undri,1310,3690,1.0,48.33,2016.0,-5.0
4554,2,Undri,966,3690,,35.64,2016.0,-5.0
4555,1,Undri,692,3690,,25.53,2016.0,-5.0
4556,1,Undri,659,3690,1.0,24.31,2016.0,-5.0
4557,2,Undri,978,3690,,36.08,2016.0,-5.0
4558,2,Undri,941,3690,,34.72,2016.0,-5.0
4559,3,Ravet,992,9929,,98.5,2026.0,5.0
4586,2,Mundhwa,751,8567,,64.34,2025.0,4.0
4611,2,Ravet,703,7777,,54.67,2024.0,3.0
4614,2,Ravet,692,7784,,53.87,2024.0,3.0
4617,2,Ravet,690,7791,,53.76,2024.0,3.0
4619,2,Ravet,710,7776,,55.21,2024.0,3.0
4620,2,Sopan Baug,1836,9586,3.0,176.0,2026.0,5.0
4622,3,Mundhwa,1600,9375,3.0,150.0,2018.0,-3.0
4623,3,Kharadi,1600,9375,3.0,150.0,2021.0,0.0
4625,2,Hadapsar,800,7500,1.0,60.0,2013.0,-8.0
4627,2,Dhanori,954,6184,2.0,59.0,2015.0,-6.0
4628,3,Dhanori,1350,6296,3.0,85.0,2019.0,-2.0
4629,1,Chikhali,730,6164,2.0,45.0,2016.0,-5.0
4630,3,Karve Nagar,1331,13448,2.0,179.0,2020.0,-1.0
4631,1,Pirangut,550,4363,2.0,24.0,2018.0,-3.0
4632,2,Shirwal,909,2090,2.0,19.0,2013.0,-8.0
4633,2,Dhayari,955,8376,2.0,80.0,2017.0,-4.0
4634,2,Dhayari,872,8600,2.0,75.0,2013.0,-8.0
4635,2,Tathawade,898,7126,2.0,64.0,2015.0,-6.0
4637,1,Talegaon Dabhade,571,3327,1.0,19.0,2013.0,-8.0
4638,2,Talegaon Dabhade,821,3410,2.0,28.0,2013.0,-8.0
4639,2,Aundh,1100,10000,2.0,110.00000000000001,2006.0,-15.0
4640,2,Anand Nagar,1124,8718,2.0,98.0,2018.0,-3.0
4642,3,Manjari,1253,6544,3.0,82.0,2015.0,-6.0
4644,3,Wagholi,1277,7047,3.0,90.0,2014.0,-7.0
4645,1,Yerawada,610,9016,1.0,55.0,2004.0,-17.0
4646,5,Bhosari,5000,8000,5.0,400.0,2010.0,-11.0
4647,2,Gahunje,1462,10054,3.0,147.0,2016.0,-5.0
4648,2,Chakan,713,3295,2.0,23.5,2016.0,-5.0
4649,2,Mahalunge,920,8152,2.0,75.0,2015.0,-6.0
4650,2,Mundhwa,1200,8333,2.0,100.0,2018.0,-3.0
4651,3,Wagholi,1600,6000,2.0,96.0,2016.0,-5.0
4652,3,Kharadi,1450,10000,2.0,145.0,2015.0,-6.0
4653,2,Yerawada,1250,11200,2.0,140.0,2010.0,-11.0
4654,2,Tingre Nagar,1020,7647,2.0,78.0,2009.0,-12.0
4655,2,Chinchwad,750,7333,1.0,55.0,2012.0,-9.0
4656,3,Charholi Budruk,1485,4915,2.0,73.0,2025.0,4.0
4657,1,Saswad,763,4003,1.0,30.55,2023.0,2.0
4658,1,Saswad,515,4019,1.0,20.7,2023.0,2.0
4659,1,Saswad,506,4001,1.0,20.25,2023.0,2.0
4661,4,Mundhwa,1078,10584,,112.99999999999999,2026.0,5.0
4663,3,Mundhwa,962,9906,,95.19,2026.0,5.0
4665,3,Mundhwa,859,9895,,84.99,2026.0,5.0
4667,2,Mundhwa,501,15169,,75.99,2026.0,5.0
4668,3,Mundhwa,1075,11627,2.0,125.0,2024.0,3.0
4669,3,Mundhwa,1308,11467,3.0,150.0,2024.0,3.0
4670,2,Mundhwa,828,10869,2.0,90.0,2024.0,3.0
4671,2,Mundhwa,669,11509,,76.99,2024.0,3.0
4679,3,Punawale,979,8171,,80.0,2025.0,4.0
4716,2,Dhanori,1080,5185,2.0,56.0,2016.0,-5.0
4717,2,Dhanori,1080,6481,2.0,70.0,2013.0,-8.0
4718,2,Dhanori,1080,4259,2.0,46.0,2016.0,-5.0
4719,1,Dhanori,600,4333,1.0,26.0,2011.0,-10.0
4720,1,Kondhwa,640,5937,1.0,38.0,2014.0,-7.0
4721,2,Kondhwa,1340,6343,2.0,85.0,2013.0,-8.0
4725,4,Balewadi,1890,9259,4.0,175.0,2027.0,6.0
4726,2,Pimpri,960,5312,2.0,51.0,2024.0,3.0
4728,3,Mamurdi,1382,6367,3.0,88.0,2025.0,4.0
4733,3,Kothrud,1500,12466,3.0,187.0,2021.0,0.0
4734,2,Sus,903,7087,2.0,64.0,2016.0,-5.0
4740,3,Mahalunge,783,10626,,83.2,2024.0,3.0
4741,3,Ravet,1406,12241,,172.0,2025.0,4.0
4746,1,Sus,393,12213,,48.0,2021.0,0.0
4747,2,Dhanori,818,10305,,84.25,2024.0,3.0
4749,4,Mundhwa,1625,12307,,200.0,2025.0,4.0
4750,3,Mundhwa,1054,13282,,140.0,2025.0,4.0
4751,3,Mundhwa,1120,12500,,140.0,2025.0,4.0
4754,4,Bavdhan,2302,6255,,144.0,2018.0,-3.0
4755,3,Bavdhan,1427,5886,,84.0,2018.0,-3.0
4756,4,Bavdhan,2484,5837,,145.0,2018.0,-3.0
4758,3,Bavdhan,1930,4455,,86.0,2018.0,-3.0
4765,1,Dhanori,680,3823,1.0,26.0,2018.0,-3.0
4766,2,Undri,989,4550,2.0,45.0,2029.0,8.0
4767,2,Wagholi,822,5717,2.0,47.0,2024.0,3.0
4768,3,Kharadi,1423,9135,3.0,130.0,2024.0,3.0
4769,1,Wagholi,572,5944,1.0,34.0,2024.0,3.0
4770,1,Viman Nagar,471,10788,1.0,50.81,2025.0,4.0
4771,2,Wakad,1781,6737,2.0,120.0,2008.0,-13.0
4772,1,Kharadi,529,7561,1.0,39.99,2012.0,-9.0
4774,2,Wakad,841,10581,,88.98,2027.0,6.0
4780,2,Moshi,1176,6717,2.0,79.0,2028.0,7.0
4781,2,Alandi,1092,4624,2.0,50.5,2027.0,6.0
4783,3,Alandi,1341,4548,3.0,61.0,2027.0,6.0
4785,2,Moshi,1055,4691,2.0,49.5,2026.0,5.0
4786,2,Moshi,982,4582,2.0,45.0,2024.0,3.0
4789,2,Moshi,1051,4757,2.0,50.0,2026.0,5.0
4790,2,Moshi,1100,4181,2.0,46.0,2027.0,6.0
4791,2,Moshi,1010,4702,2.0,47.5,2024.0,3.0
4792,2,Moshi,1015,4187,2.0,42.5,2024.0,3.0
4794,2,Moshi,1054,4838,2.0,51.0,2028.0,7.0
4796,3,Moshi,1561,6854,3.0,107.0,2028.0,7.0
4797,2,Moshi,1180,5169,2.0,61.0,2027.0,6.0
4798,3,Moshi,1363,4981,3.0,67.9,2028.0,7.0
4805,2,Baner,720,11111,,80.0,2026.0,5.0
4806,3,Tathawade,983,10172,,99.99,2025.0,4.0
4807,3,Baner,1115,10313,,114.99999999999999,2026.0,5.0
4808,2,Tathawade,702,9971,,69.99,2025.0,4.0
4809,2,Baner,774,10723,,83.0,2026.0,5.0
4811,4,Tathawade,1360,8382,,112.99999999999999,2025.0,4.0
4812,3,Tathawade,1028,10408,,106.0,2025.0,4.0
4813,2,Tathawade,748,9759,,72.99,2025.0,4.0
4814,3,Wakad,939,10543,,99.0,2025.0,4.0
4816,2,Wakad,798,10401,,83.0,2025.0,4.0
4817,2,Akurdi,824,11650,,96.0,2025.0,4.0
4818,2,Sus,606,13134,,79.59,2021.0,0.0
4819,3,Akurdi,989,12234,,121.0,2025.0,4.0
4831,3,Bavdhan,845,12821,,108.0,2020.0,-1.0
4832,2,Bavdhan,572,16320,,93.35,2020.0,-1.0
4833,3,Bavdhan,846,12821,,108.0,2020.0,-1.0
4834,3,Bavdhan,780,12820,,100.0,2020.0,-1.0
4835,2,Bavdhan,574,16263,,93.35,2020.0,-1.0
4836,3,Bavdhan,784,12821,,100.0,2020.0,-1.0
4837,3,Bavdhan,827,13037,,107.0,2020.0,-1.0
4838,2,Bavdhan,582,14151,,82.35,2020.0,-1.0
4839,2,Bavdhan,573,14151,,81.08,2020.0,-1.0
4840,3,Bavdhan,826,13037,,107.0,2020.0,-1.0
4841,3,Bavdhan,837,12821,,107.0,2020.0,-1.0
4842,2,Bavdhan,564,16263,,91.72,2020.0,-1.0
4843,2,Bavdhan,571,14151,,80.8,2020.0,-1.0
4844,2,Bavdhan,563,16263,,91.56,2020.0,-1.0
4845,3,Bavdhan,838,12821,,107.0,2020.0,-1.0
4846,2,Bavdhan,575,16300,,93.72,2020.0,-1.0
4847,2,Bavdhan,562,16263,,91.4,2020.0,-1.0
4848,2,Bavdhan,574,16300,,93.56,2020.0,-1.0
4849,1,Bavdhan,344,14151,,48.67,2020.0,-1.0
4850,3,Bavdhan,766,13037,,99.87,2020.0,-1.0
4851,3,Bavdhan,827,12821,,106.0,2020.0,-1.0
4852,2,Bavdhan,556,16263,,90.42,2020.0,-1.0
4853,3,Bavdhan,828,12821,,106.0,2020.0,-1.0
4854,2,Bavdhan,560,16263,,91.07,2020.0,-1.0
4855,1,Bavdhan,339,14151,,47.97,2020.0,-1.0
4856,2,Bavdhan,496,16263,,80.66,2020.0,-1.0
4857,2,Bavdhan,621,16300,,101.0,2020.0,-1.0
4858,2,Bavdhan,499,16263,,81.15,2020.0,-1.0
4859,2,Bavdhan,500,14151,,70.75,2020.0,-1.0
4860,3,Tathawade,1004,8014,,80.46,2021.0,0.0
4861,2,Tathawade,762,8752,,66.69,2021.0,0.0
4862,2,Tathawade,928,7612,,70.64,2021.0,0.0
4863,2,Tathawade,775,8753,,67.83,2021.0,0.0
4864,3,Tathawade,1028,8014,,82.39,2021.0,0.0
4865,2,Tathawade,770,8753,,67.39,2021.0,0.0
4866,3,Tathawade,998,8015,,79.99,2021.0,0.0
4867,2,Tathawade,746,8753,,65.29,2021.0,0.0
4868,2,Tathawade,692,7869,2.0,54.45,2021.0,0.0
4869,3,Tathawade,1022,8015,,81.91,2021.0,0.0
4870,2,Tathawade,557,10592,,59.0,2021.0,0.0
4871,2,Tathawade,791,8752,,69.23,2021.0,0.0
4872,2,Tathawade,758,8753,,66.35,2021.0,0.0
4873,2,Tathawade,787,8678,,68.3,2021.0,0.0
4874,2,Tathawade,552,8503,,46.93,2021.0,0.0
4875,2,Kharadi,755,13245,,100.0,2027.0,6.0
4876,3,Kharadi,1040,14563,,151.0,2027.0,6.0
4877,2,Kharadi,820,13245,,108.0,2027.0,6.0
4878,2,Kharadi,775,13245,,102.0,2027.0,6.0
4879,3,Kharadi,1085,14563,,158.0,2027.0,6.0
4880,4,Kharadi,1315,13307,,175.0,2027.0,6.0
4881,3,Kharadi,1030,14563,,150.0,2027.0,6.0
4882,3,Kharadi,1035,14563,,150.0,2027.0,6.0
4884,2,Kharadi,830,13245,,109.00000000000001,2027.0,6.0
4888,2,Baner,789,9952,,78.42,2023.0,2.0
4890,2,Baner,755,9910,,74.72,2023.0,2.0
4891,2,Baner,794,9950,,78.9,2023.0,2.0
4892,2,Kharadi,824,11529,,94.99,2026.0,5.0
4893,3,Kharadi,1100,12182,,134.0,2026.0,5.0
4900,2,Balewadi,856,13084,,111.00000000000001,2027.0,6.0
4901,3,Balewadi,1086,12430,,134.0,2027.0,6.0
4902,3,Balewadi,1306,13026,,170.0,2027.0,6.0
4903,3,Balewadi,1314,13698,,180.0,2027.0,6.0
4904,2,Balewadi,897,12834,,113.99999999999999,2027.0,6.0
4905,4,Balewadi,1586,15132,,240.0,2027.0,6.0
4906,4,Balewadi,1856,15094,,280.0,2027.0,6.0
4907,3,Balewadi,1283,12470,,159.0,2027.0,6.0
4909,4,Kondhwa,1942,10660,,206.99999999999997,2023.0,2.0
4910,2,Rahatani,712,13904,,99.0,2027.0,6.0
4911,2,Pimpri,791,9201,,72.78,2020.0,-1.0
4912,2,Pimpri,745,9244,,68.87,2020.0,-1.0
4913,1,Pimpri,489,8793,,43.0,2020.0,-1.0
4914,1,Pimpri,406,9852,,40.0,2020.0,-1.0
4915,1,Wadgaon Sheri,346,11364,,39.31,2026.0,5.0
4916,2,Wadgaon Sheri,808,11364,,91.82,2026.0,5.0
4917,3,Wadgaon Sheri,970,11364,,110.00000000000001,2026.0,5.0
4918,3,Wadgaon Sheri,1093,11364,,124.0,2026.0,5.0
4919,3,Wadgaon Sheri,1090,11364,,123.0,2026.0,5.0
4921,2,Punawale,843,5812,,49.0,2021.0,0.0
4922,2,Kondhwa,1100,8000,2.0,88.0,2025.0,4.0
4923,1,Kondhwa,649,5546,1.0,36.0,2015.0,-6.0
4924,2,Bibwewadi,1060,6415,2.0,68.0,2018.0,-3.0
4925,2,Kondhwa,960,6458,2.0,62.0,2014.0,-7.0
4927,3,Wakad,1679,7110,3.0,119.0,2025.0,4.0
4931,3,Baner,1460,9683,3.0,141.0,2028.0,7.0
4933,3,Baner,1729,8286,3.0,143.0,2026.0,5.0
4936,2,Wakad,1080,6481,2.0,70.0,2016.0,-5.0
4937,2,Tathawade,950,6842,2.0,65.0,2021.0,0.0
4938,2,Wakad,980,6428,2.0,63.0,2020.0,-1.0
4939,3,Wakad,1589,6667,3.0,105.0,2026.0,5.0
4940,1,Moshi,340,7121,,24.21,2024.0,3.0
4944,2,Ravet,1172,6399,2.0,75.0,2025.0,4.0
4947,2,Kharadi,1430,9783,2.0,139.0,2024.0,3.0
4948,1,Hinjewadi,723,5809,1.0,42.0,2023.0,2.0
4950,1,Hinjewadi,865,7514,1.0,65.0,2027.0,6.0
4951,2,Kharadi,1310,9923,1.0,130.0,2021.0,0.0
4956,2,Ravet,1019,7850,2.0,80.0,2021.0,0.0
4960,3,Dhanori,758,12021,,90.99,2023.0,2.0
4961,2,Undri,547,8055,,44.06,2019.0,-2.0
4962,2,Undri,580,8046,,46.58,2019.0,-2.0
4963,2,Undri,760,7433,,56.49,2019.0,-2.0
4967,3,Dhanori,1085,8663,,94.0,2026.0,5.0
4968,2,Dhanori,794,8564,1.0,68.0,2026.0,5.0
4969,2,Dhanori,734,8583,,63.0,2026.0,5.0
4975,2,Baner,852,10282,,87.61,2026.0,5.0
4976,3,Baner,1037,10993,,113.99999999999999,2026.0,5.0
4977,2,Wagholi,975,5435,2.0,53.0,2018.0,-3.0
4978,3,Wagholi,1325,7245,3.0,96.0,2016.0,-5.0
4979,4,Wanowrie,2665,10506,4.0,280.0,2019.0,-2.0
4981,2,Tathawade,1034,6927,2.0,71.63,2025.0,4.0
4982,3,Wakad,1431,7477,3.0,107.0,2025.0,4.0
4983,3,Wakad,1448,7872,3.0,113.99999999999999,2026.0,5.0
4984,2,Wagholi,1069,4770,,51.0,2016.0,-5.0
4985,2,Hinjewadi,1065,8356,2.0,89.0,2025.0,4.0
4988,2,Warje,950,8210,2.0,78.0,2016.0,-5.0
4989,2,Sus,950,6506,2.0,61.81,2021.0,0.0
4990,2,Ravet,1000,4700,2.0,47.0,2025.0,4.0
4993,2,Mulshi,1000,4694,2.0,46.94,2025.0,4.0
4994,2,Hinjewadi,1000,7500,2.0,75.0,2026.0,5.0
4996,2,Punawale,1050,5714,2.0,60.0,2029.0,8.0
4997,2,Wakad,998,7815,2.0,78.0,2027.0,6.0
4998,2,Tathawade,995,7035,2.0,70.0,2025.0,4.0
5000,2,Hinjewadi,1155,5541,2.0,64.0,2011.0,-10.0
5003,2,Wakad,945,7301,2.0,69.0,2020.0,-1.0
5004,2,Wakad,1084,8118,2.0,88.0,2011.0,-10.0
5005,2,Tathawade,945,7195,1.0,68.0,2020.0,-1.0
5006,2,Dhayari,970,8762,2.0,85.0,2018.0,-3.0
5008,1,Dhayari,650,5230,2.0,34.0,2025.0,4.0
5009,2,Balewadi,921,9229,2.0,85.0,2020.0,-1.0
5010,2,Hinjewadi,871,8036,2.0,70.0,2020.0,-1.0
5012,2,Dhayari,836,5382,2.0,45.0,2010.0,-11.0
5013,2,Dhayari,910,4945,2.0,45.0,2010.0,-11.0
5015,3,Dhayari,1353,7760,3.0,105.0,2014.0,-7.0
5017,2,Dhayari,972,7664,2.0,74.5,2013.0,-8.0
5019,2,Wakad,975,6871,2.0,67.0,2017.0,-4.0
5020,3,Dhayari,1353,7612,3.0,103.0,2013.0,-8.0
5021,2,Sopan Baug,1033,9680,2.0,100.0,2007.0,-14.0
5022,2,Dhayari,872,7339,2.0,64.0,2013.0,-8.0
5025,2,Kharadi,735,9510,2.0,69.9,2025.0,4.0
5026,3,Wakad,1130,9734,3.0,110.00000000000001,2025.0,4.0
5027,2,Mundhwa,1000,8500,2.0,85.0,2026.0,5.0
5028,3,Bavdhan,1604,11845,3.0,190.0,2024.0,3.0
5029,3,Mundhwa,1078,7977,3.0,86.0,2025.0,4.0
5032,3,Hinjewadi,1177,7769,3.0,91.45,2027.0,6.0
5033,3,Balewadi,1532,10443,3.0,160.0,2027.0,6.0
5037,2,Mahalunge,631,9508,2.0,60.0,2025.0,4.0
5038,3,Mahalunge,826,9685,2.0,80.0,2025.0,4.0
5039,2,Mahalunge,598,10543,2.0,63.05,2025.0,4.0
5040,3,Pimpri,1000,11600,3.0,115.99999999999999,2011.0,-10.0
5041,2,Pimpri,706,11756,,83.0,2011.0,-10.0
5042,3,Pimpri,809,11866,,96.0,2011.0,-10.0
5043,2,Pimpri,732,12021,,88.0,2011.0,-10.0
5060,2,Bibwewadi,1503,11976,2.0,180.0,2003.0,-18.0
5061,3,Dhankawadi,1500,10000,3.0,150.0,2005.0,-16.0
5063,3,Katraj,1387,6488,3.0,90.0,2012.0,-9.0
5065,2,Bibwewadi,1102,6715,2.0,74.0,2014.0,-7.0
5066,4,Bibwewadi,2500,9000,4.0,225.0,1997.0,-24.0
5067,3,Prabhat Road,1685,18991,3.0,320.0,2016.0,-5.0
5068,3,Bibwewadi,1328,828,3.0,11.0,2019.0,-2.0
5069,2,Dhankawadi,985,7614,2.0,75.0,2014.0,-7.0
5070,2,Walvekar Nagar,1000,12000,2.0,120.0,2015.0,-6.0
5071,3,Parvati Darshan,1459,13022,3.0,190.0,2006.0,-15.0
5072,1,Katraj,681,6607,1.0,45.0,2022.0,1.0
5073,1,Bibwewadi,578,7266,1.0,42.0,2003.0,-18.0
5074,1,Dhankawadi,600,6166,1.0,37.0,2017.0,-4.0
5075,1,Katraj,611,6055,1.0,37.0,2018.0,-3.0
5076,3,Walvekar Nagar,1202,13311,3.0,160.0,2018.0,-3.0
5077,3,Padmavati,1301,9607,3.0,125.0,2013.0,-8.0
5078,3,Bibwewadi,1389,7919,3.0,110.00000000000001,2020.0,-1.0
5079,2,Vadgaon Budruk,1350,5037,3.0,68.0,2013.0,-8.0
5080,1,Kondhwa,651,7219,1.0,47.0,2013.0,-8.0
5081,1,Dhankawadi,620,6774,1.0,42.0,2014.0,-7.0
5082,1,Ambegaon Budruk,571,6129,1.0,35.0,2017.0,-4.0
5083,2,Taljai Temple Road,1500,7333,2.0,110.00000000000001,2015.0,-6.0
5084,4,Parvati Darshan,2800,9285,4.0,260.0,2006.0,-15.0
5085,3,Market yard,1695,14454,3.0,245.00000000000003,2014.0,-7.0
5086,3,Bibwewadi,1685,13056,3.0,220.00000000000003,2007.0,-14.0
5087,1,Bibwewadi,650,8153,,53.0,2011.0,-10.0
5088,1,Bibwewadi,650,6923,1.0,45.0,2005.0,-16.0
5089,1,Bibwewadi,510,5490,1.0,28.0,2014.0,-7.0
5090,3,Katraj,1355,7749,3.0,105.0,2012.0,-9.0
5091,2,Gultekdi,1105,13574,2.0,150.0,2019.0,-2.0
5092,2,Salisbury Park,953,9968,2.0,95.0,2011.0,-10.0
5093,2,Katraj,1087,8279,2.0,90.0,2013.0,-8.0
5094,2,Bibwewadi,1001,7992,2.0,80.0,2018.0,-3.0
5095,2,Walvekar Nagar,900,12222,2.0,110.00000000000001,2016.0,-5.0
5096,1,Gultekdi,690,8695,1.0,60.0,2011.0,-10.0
5097,1,Dhankawadi,630,8412,1.0,53.0,2005.0,-16.0
5098,1,Bibwewadi,550,9090,1.0,50.0,2006.0,-15.0
5099,3,Viman Nagar,2000,8750,5.0,175.0,2016.0,-5.0
5100,3,Kondhwa,1208,11423,,138.0,2024.0,3.0
5101,2,Kondhwa,825,10424,,86.0,2024.0,3.0
5102,2,Mahalunge,886,11060,,98.0,2028.0,7.0
5104,2,Mahalunge,680,11617,,79.0,2028.0,7.0
5105,2,Mahalunge,665,11052,,73.5,2028.0,7.0
5106,2,Dhanori,669,8465,,56.63,2024.0,3.0
5107,2,Dhanori,659,8470,,55.82,2024.0,3.0
5108,1,Dhanori,570,8333,,47.49,2024.0,3.0
5109,2,Dhanori,888,7897,,70.13,2024.0,3.0
5110,1,Dhanori,572,8313,,47.55,2024.0,3.0
5111,2,Dhanori,730,8048,,58.75,2024.0,3.0
5112,2,Dhanori,614,8543,,52.46,2024.0,3.0
5113,2,Dhanori,696,8425,,58.64,2024.0,3.0
5114,2,Dhanori,859,7926,,68.08,2024.0,3.0
5115,2,Dhanori,750,8022,,60.16,2024.0,3.0
5116,3,Mundhwa,1439,9133,,131.0,2020.0,-1.0
5117,1,Dhanori,581,8252,,47.94,2024.0,3.0
5118,2,Mundhwa,1073,9133,,98.0,2020.0,-1.0
5119,2,Mundhwa,1227,9133,,112.00000000000001,2020.0,-1.0
5120,3,Pimple Gurav,974,10882,,106.0,2015.0,-6.0
5121,2,Pimple Gurav,710,11126,,79.0,2015.0,-6.0
5123,3,Baner,1419,14799,,210.0,2027.0,6.0
5124,4,Baner,1680,15357,,258.0,2027.0,6.0
5125,4,Baner,1841,15480,,285.0,2027.0,6.0
5126,3,Baner,1260,14285,,180.0,2027.0,6.0
5127,3,Bibwewadi,1089,13591,,148.0,2026.0,5.0
5128,2,Bibwewadi,787,13469,,106.0,2026.0,5.0
5129,2,Nere,484,7851,,37.99,2020.0,-1.0
5130,2,Nere,450,8000,,36.0,2020.0,-1.0
5131,2,Nere,505,7723,,39.0,2020.0,-1.0
5132,2,Nere,471,7856,,37.0,2020.0,-1.0
5133,3,Pimple Saudagar,1440,9000,,129.0,2015.0,-6.0
5134,2,Pimple Saudagar,1345,9000,,121.0,2015.0,-6.0
5135,3,Pimple Saudagar,1470,9000,3.0,132.0,2015.0,-6.0
5136,3,Pimple Saudagar,1410,9000,,126.0,2015.0,-6.0
5137,3,Pimple Saudagar,1385,9000,,124.0,2015.0,-6.0
5138,2,Pimple Saudagar,1115,9000,,100.0,2015.0,-6.0
5139,3,Pimple Saudagar,1355,9000,,121.0,2015.0,-6.0
5141,2,Wakad,1023,7261,2.0,74.28,2026.0,5.0
5142,3,Balewadi,1250,10400,3.0,130.0,2026.0,5.0
5143,3,Balewadi,1500,8200,3.0,123.0,2025.0,4.0
5146,3,Hinjewadi,1800,8055,3.0,145.0,2023.0,2.0
5147,2,Hinjewadi,1200,8333,2.0,100.0,2023.0,2.0
5150,1,Karve Nagar,590,9491,1.0,56.0,2016.0,-5.0
5152,2,Pashan,845,9704,2.0,82.0,2007.0,-14.0
5153,2,Warje,1242,6921,2.0,85.97,2019.0,-2.0
5155,2,Ravet,1150,6521,2.0,75.0,2020.0,-1.0
5156,3,Tathawade,1297,6553,3.0,85.0,2020.0,-1.0
5157,2,Balewadi,950,7894,2.0,75.0,2011.0,-10.0
5158,2,Pimple Saudagar,1080,7592,2.0,82.0,2008.0,-13.0
5159,2,Pimple Saudagar,930,7419,2.0,69.0,2015.0,-6.0
5161,2,Punawale,630,9881,,62.25,2025.0,4.0
5162,3,Punawale,794,9521,,75.5,2025.0,4.0
5165,2,Tathawade,588,8843,,52.0,2026.0,5.0
5166,2,Tathawade,675,9333,,63.0,2026.0,5.0
5167,2,Tathawade,641,9048,,58.0,2026.0,5.0
5168,2,Tathawade,574,8885,,51.0,2026.0,5.0
5169,2,Tathawade,679,9425,,64.0,2026.0,5.0
5170,2,Tathawade,663,9049,,60.0,2026.0,5.0
5174,2,Kharadi,501,18962,,94.99,2026.0,5.0
5175,3,Hinjewadi,1106,8408,,92.99,2026.0,5.0
5176,2,Hinjewadi,668,10644,,70.99,2026.0,5.0
5197,2,Ravet,700,7780,,54.46,2024.0,3.0
5198,2,Kothrud,806,18707,,150.0,2024.0,3.0
5199,3,Kothrud,1091,18518,,202.0,2024.0,3.0
5200,3,Kothrud,1090,18518,,200.99999999999997,2024.0,3.0
5201,2,Kothrud,996,18569,,184.0,2024.0,3.0
5202,2,Kothrud,918,18619,,170.0,2024.0,3.0
5203,1,Kothrud,586,18980,,111.00000000000001,2024.0,3.0
5204,3,Kothrud,1086,18520,,200.99999999999997,2024.0,3.0
5205,2,Kothrud,1063,18532,,196.0,2024.0,3.0
5206,2,Kothrud,713,18802,,134.0,2024.0,3.0
5207,3,Kothrud,1058,18534,,196.0,2024.0,3.0
5208,2,Kothrud,646,18887,,122.0,2024.0,3.0
5209,4,Kothrud,1349,18415,,248.0,2024.0,3.0
5210,4,Kothrud,1343,18417,,247.00000000000003,2024.0,3.0
5211,2,Kothrud,783,18729,,146.0,2024.0,3.0
5212,3,Kothrud,1066,18530,,197.0,2024.0,3.0
5213,2,Kothrud,914,18622,,170.0,2024.0,3.0
5214,2,Kothrud,775,18736,,145.0,2024.0,3.0
5215,2,Kothrud,970,18585,,180.0,2024.0,3.0
